event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity,is_valid_ip,is_known_user,department,role,employment_status,privileged_account,location_user,hostname,asset_type,department_asset,owner,criticality,operating_system
AUTH003591,INCONNU,U0010,10.47.4.9,D0127,VPN_CONNECT,SUCCESS,Marseille,MEDIUM,True,True,DIRECTION,Analyst,ACTIVE,NO,Bordeaux,PHF-LT-0127,Laptop,REGIONS,Regions,INCONNU,WINDOWS SERVER 2019
AUTH003948,22/03/2026,U0317,10.29.42.65,D0139,RDP_SESSION,success,Marseille,MEDIUM,True,True,IT,Coordinator,ACTIVE,NO,Lille,PHF-LT-0139,Server,JURIDIQUE,Finance,Low,WINDOWS SERVER 2019
AUTH002471,INCONNU,U0094,10.40.156.147,D0192,LOGOUT,SUCCESS,Bordeaux,Low,True,True,IT,Analyst,ACTIVE,NO,Paris,PHF-WS-0192,Server,IT,Juridique,CRITICAL,WINDOWS 10
AUTH001468,12/03/2026,U0349,10.23.55.123,D0121,PASSWORD_CHANGE,success,Bordeaux,medium,True,True,REGIONS,Analyst,ACTIVE,NO,Bordeaux,PHF-WS-0120,Vm,IT,INCONNU,Medium,WINDOWS 11
AUTH003312,19/03/2026,U0250,10.37.43.147,D0199,RDP_SESSION,SUCCESS,Bordeaux,Medium,True,True,COMMUNICATION,Manager,ACTIVE,NO,Paris,PHF-SRV-0199,Laptop,FINANCE,Direction,Medium,MACOS 14
AUTH001474,INCONNU,U0368,10.19.188.161,D0101,MFA_CHALLENGE,Success,Marseille,LOW,True,True,REGIONS,Technician,ACTIVE,YES,Lille,PHF-VM-0101,Server,COMMUNICATION,Regions,Low,WINDOWS 10
AUTH004621,INCONNU,U0341,10.31.229.111,D0039,MFA_CHALLENGE,SUCCESS,Lyon,Low,True,True,DIRECTION,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0039,Laptop,REGIONS,Finance,CRITICAL,WINDOWS 11
AUTH001988,INCONNU,U0179,10.17.142.221,D0029,MFA_CHALLENGE,success,Nantes,medium,True,True,RH,Technician,ACTIVE,NO,Lille,PHF-WS-0029,Server,COMMUNICATION,IT,Critical,WINDOWS 11
AUTH000587,INCONNU,U0184,10.23.127.227,D0177,VPN_CONNECT,success,Lyon,Medium,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Paris,PHF-SRV-0177,Laptop,DIRECTION,Finance,CRITICAL,WINDOWS SERVER 2022
AUTH003122,INCONNU,U0161,10.45.21.200,D0024,MFA_CHALLENGE,success,Nantes,LOW,True,True,RH,Director,ACTIVE,NO,Lille,PHF-VM-0024,Desktop,COMMUNICATION,RH,INCONNU,WINDOWS 11
AUTH002612,INCONNU,U0199,10.42.72.28,D0103,VPN_CONNECT,Failed,Lille,Medium,True,True,FINANCE,Analyst,ACTIVE,NO,Bordeaux,PHF-SRV-0103,Server,RH,Finance,CRITICAL,MACOS 14
AUTH004018,INCONNU,U0333,10.41.47.60,D0013,LOGOUT,success,Lyon,MEDIUM,True,True,FINANCE,Technician,ACTIVE,NO,Marseille,PHF-VM-0013,Desktop,FINANCE,INCONNU,High,UBUNTU 22.04
AUTH002166,INCONNU,U0268,10.43.89.76,D0187,PASSWORD_CHANGE,SUCCESS,Paris,medium,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Paris,PHF-SRV-0187,Desktop,FINANCE,IT,HIGH,WINDOWS SERVER 2019
AUTH000992,12/03/2026,U0212,10.1.142.57,D0133,LOGIN,SUCCESS,Marseille,low,True,True,JURIDIQUE,Analyst,ACTIVE,NO,Marseille,PHF-VM-0133,Desktop,DIRECTION,RH,Critical,MACOS 14
AUTH001844,03/03/2026,U0096,10.41.225.118,D0082,PASSWORD_CHANGE,SUCCESS,Paris,Low,True,True,DIRECTION,Analyst,ACTIVE,NO,Toulouse,PHF-VM-0082,Vm,IT,Juridique,HIGH,WINDOWS SERVER 2022
AUTH004675,14/03/2026,U0154,10.1.232.203,D0065,LOGIN,failed,Marseille,medium,True,True,JURIDIQUE,Analyst,ACTIVE,NO,Marseille,PHF-WS-0065,Mobile,COMMUNICATION,RH,MEDIUM,WINDOWS 11
AUTH003384,INCONNU,U0380,10.3.56.214,D0035,RDP_SESSION,Success,Paris,MEDIUM,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Marseille,PHF-SRV-0035,Mobile,REGIONS,Juridique,Medium,WINDOWS SERVER 2019
AUTH002112,08/03/2026,U0037,10.39.28.35,D0071,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM,True,True,COMMUNICATION,Director,ACTIVE,NO,Marseille,PHF-WS-0071,Vm,JURIDIQUE,Direction,Medium,MACOS 14
AUTH004109,INCONNU,U0258,10.39.162.253,D0174,LOGOUT,Success,Lille,MEDIUM,True,True,DIRECTION,Engineer,ACTIVE,NO,Toulouse,PHF-VM-0174,Vm,REGIONS,IT,INCONNU,WINDOWS SERVER 2022
AUTH000171,INCONNU,U0306,10.41.3.14,D0089,PASSWORD_CHANGE,Success,Lyon,Medium,True,True,REGIONS,Analyst,ACTIVE,NO,Marseille,PHF-VM-0089,Vm,DIRECTION,Direction,Medium,WINDOWS SERVER 2022
AUTH004569,INCONNU,U0233,10.15.214.139,D0176,LOGOUT,Success,Nantes,low,True,True,IT,Assistant,ACTIVE,NO,Toulouse,PHF-VM-0176,Server,JURIDIQUE,Direction,INCONNU,WINDOWS 10
AUTH001365,05/03/2026,U0188,10.27.208.76,D0182,LOGOUT,Success,Lyon,low,True,True,JURIDIQUE,Coordinator,ACTIVE,NO,Marseille,PHF-WS-0182,Desktop,RH,Communication,HIGH,WINDOWS 11
AUTH001259,05/03/2026,U0010,10.3.183.253,D0022,VPN_CONNECT,SUCCESS,Lille,Medium,True,True,DIRECTION,Analyst,ACTIVE,NO,Bordeaux,PHF-LT-0022,Mobile,IT,Finance,Critical,WINDOWS SERVER 2022
AUTH000399,09/03/2026,U0105,10.12.63.94,D0163,RDP_SESSION,SUCCESS,Nantes,Low,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Lille,PHF-VM-0163,Desktop,RH,IT,INCONNU,UBUNTU 22.04
AUTH004778,INCONNU,U0083,10.43.233.112,D9005,LOGIN,success,Paris,low,True,True,IT,Engineer,ACTIVE,NO,Nantes,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU
AUTH000673,19/03/2026,U0345,10.40.159.137,D0135,LOGOUT,success,Lille,medium,True,True,DIRECTION,Engineer,ACTIVE,NO,Lyon,PHF-SRV-0135,Server,JURIDIQUE,RH,Low,WINDOWS SERVER 2019
AUTH001113,INCONNU,U0128,10.40.218.249,D0111,MFA_CHALLENGE,success,Marseille,Medium,True,True,IT,Coordinator,ACTIVE,NO,Paris,PHF-SRV-0111,Laptop,RH,Regions,HIGH,WINDOWS SERVER 2019
AUTH000463,INCONNU,U0017,10.19.69.39,D0008,MFA_CHALLENGE,success,Lille,Medium,True,True,DIRECTION,Engineer,ACTIVE,NO,Lille,PHF-SRV-0008,Mobile,FINANCE,Communication,High,WINDOWS 11
AUTH001396,INCONNU,U0225,10.45.169.215,D0009,PASSWORD_CHANGE,Success,Lyon,medium,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Bordeaux,PHF-WS-0009,Vm,COMMUNICATION,Communication,LOW,WINDOWS 10
AUTH000338,INCONNU,U0105,10.6.6.180,D0073,RDP_SESSION,SUCCESS,Toulouse,MEDIUM,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Lille,PHF-SRV-0073,Desktop,IT,Regions,High,WINDOWS SERVER 2022
AUTH003865,20/03/2026,U0317,10.0.3.88,D0070,MFA_CHALLENGE,FAILURE,Nantes,medium,True,True,IT,Coordinator,ACTIVE,NO,Lille,PHF-WS-0070,Vm,REGIONS,Direction,CRITICAL,WINDOWS 10
AUTH003115,INCONNU,U0091,10.30.228.167,D0165,LOGIN,success,Toulouse,medium,True,True,RH,Assistant,ACTIVE,NO,Paris,PHF-WS-0165,Desktop,COMMUNICATION,IT,INCONNU,WINDOWS 10
AUTH003649,INCONNU,U0326,10.6.25.80,D0089,LOGIN,SUCCESS,Toulouse,MEDIUM,True,True,DIRECTION,Engineer,ACTIVE,YES,Marseille,PHF-VM-0089,Vm,DIRECTION,Direction,Medium,WINDOWS SERVER 2022
AUTH004038,INCONNU,U0099,10.43.159.29,D0139,VPN_CONNECT,Success,Paris,Low,True,True,IT,Analyst,ACTIVE,NO,Nantes,PHF-LT-0139,Server,JURIDIQUE,Finance,Low,WINDOWS SERVER 2019
AUTH004042,INCONNU,U0229,10.23.153.233,D0094,VPN_CONNECT,SUCCESS,Marseille,Low,True,True,JURIDIQUE,Director,ACTIVE,YES,Marseille,PHF-LT-0094,Desktop,RH,Juridique,HIGH,MACOS 14
AUTH000880,14/03/2026,U0097,10.16.208.2,D0015,LOGOUT,SUCCESS,Bordeaux,medium,True,True,REGIONS,Engineer,ACTIVE,NO,Marseille,PHF-WS-0015,Server,COMMUNICATION,Finance,CRITICAL,WINDOWS SERVER 2019
AUTH004016,INCONNU,U0296,10.1.141.165,D0038,LOGIN,Success,Paris,low,True,True,RH,Engineer,ACTIVE,NO,Toulouse,PHF-SRV-0038,Server,DIRECTION,RH,Critical,MACOS 14
AUTH000832,INCONNU,U0233,10.10.174.106,D0148,MFA_CHALLENGE,Success,Lille,medium,True,True,IT,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0148,Desktop,RH,Direction,CRITICAL,WINDOWS SERVER 2022
AUTH001500,INCONNU,U0246,10.6.161.43,D0033,VPN_CONNECT,failed,Lyon,low,True,True,REGIONS,Manager,ACTIVE,NO,Toulouse,PHF-SRV-0033,Vm,JURIDIQUE,Juridique,Critical,UBUNTU 22.04
AUTH003701,08/03/2026,U0061,10.22.146.131,D0128,VPN_CONNECT,success,Lyon,LOW,True,True,FINANCE,Assistant,ACTIVE,NO,Paris,PHF-LT-0128,Mobile,DIRECTION,Direction,LOW,WINDOWS 11
AUTH003896,17/03/2026,INCONNU,10.45.131.80,D0121,RDP_SESSION,failed,Marseille,LOW,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-WS-0120,Vm,IT,INCONNU,Medium,WINDOWS 11
AUTH000174,INCONNU,U0277,10.25.56.57,D0017,LOGIN,success,Lille,medium,True,True,FINANCE,Manager,ACTIVE,NO,Bordeaux,PHF-LT-0017,Mobile,RH,Direction,High,WINDOWS 11
AUTH003089,INCONNU,U0161,10.25.108.91,D0105,PASSWORD_CHANGE,Success,Toulouse,low,True,True,RH,Director,ACTIVE,NO,Lille,PHF-LT-0105,Vm,IT,Regions,High,WINDOWS 11
AUTH000689,INCONNU,U0102,10.49.194.56,D0154,LOGIN,SUCCESS,Marseille,LOW,True,True,REGIONS,Assistant,ACTIVE,NO,Bordeaux,PHF-LT-0154,Mobile,DIRECTION,Finance,HIGH,MACOS 14
AUTH001340,INCONNU,U0035,10.5.255.144,D0059,RDP_SESSION,Success,Marseille,Low,True,True,JURIDIQUE,Coordinator,ACTIVE,NO,Nantes,PHF-WS-0059,Desktop,RH,Direction,INCONNU,MACOS 14
AUTH003339,INCONNU,U0349,10.43.162.20,D0103,VPN_CONNECT,Failed,Marseille,medium,True,True,REGIONS,Analyst,ACTIVE,NO,Bordeaux,PHF-SRV-0103,Server,RH,Finance,CRITICAL,MACOS 14
AUTH001667,INCONNU,U0174,10.28.174.139,D0086,LOGOUT,success,Bordeaux,Low,True,True,REGIONS,Director,ACTIVE,NO,Toulouse,PHF-SRV-0086,Vm,IT,Juridique,Critical,WINDOWS SERVER 2019
AUTH004161,17/03/2026,U0040,10.35.127.168,D0155,LOGOUT,Success,Toulouse,LOW,True,True,COMMUNICATION,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0155,Vm,COMMUNICATION,Communication,MEDIUM,WINDOWS SERVER 2022
AUTH004694,INCONNU,U0114,10.26.15.18,D0024,LOGIN,Failed,Lyon,medium,True,True,RH,Analyst,ACTIVE,NO,Lyon,PHF-VM-0024,Desktop,COMMUNICATION,RH,INCONNU,WINDOWS 11
AUTH003148,09/03/2026,U0095,10.26.236.106,D0195,MFA_CHALLENGE,success,Lille,MEDIUM,True,True,RH,Technician,ACTIVE,NO,Nantes,PHF-SRV-0195,Desktop,RH,Finance,HIGH,UBUNTU 22.04
AUTH002451,17/03/2026,U0178,10.2.107.225,D0011,LOGOUT,Success,Lyon,medium,True,True,DIRECTION,Coordinator,ACTIVE,NO,Lyon,PHF-SRV-0011,Server,FINANCE,Finance,Critical,WINDOWS SERVER 2019
AUTH004764,INCONNU,U9004,10.39.223.6,D0197,LOGIN,SUCCESS,Lyon,low,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-WS-0197,Vm,JURIDIQUE,Finance,HIGH,WINDOWS SERVER 2019
AUTH004304,INCONNU,U0096,10.48.254.230,D0158,PASSWORD_CHANGE,FAILURE,Marseille,Medium,True,True,DIRECTION,Analyst,ACTIVE,NO,Toulouse,PHF-VM-0158,Desktop,FINANCE,Regions,Low,WINDOWS 11
AUTH003631,INCONNU,INCONNU,10.0.186.15,D0121,RDP_SESSION,success,Nantes,LOW,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-WS-0120,Vm,IT,INCONNU,Medium,WINDOWS 11
AUTH004699,INCONNU,U0318,10.30.149.133,D0167,LOGIN,FAILURE,Toulouse,medium,True,True,IT,Engineer,ACTIVE,NO,Paris,PHF-VM-0167,Laptop,RH,Direction,Critical,WINDOWS SERVER 2022
AUTH002713,INCONNU,U0338,10.39.199.78,D0183,VPN_CONNECT,Success,Bordeaux,LOW,True,True,JURIDIQUE,Technician,ACTIVE,NO,Lille,PHF-SRV-0183,Mobile,REGIONS,IT,CRITICAL,WINDOWS SERVER 2022
AUTH002543,INCONNU,U0200,10.30.3.182,D0006,MFA_CHALLENGE,SUCCESS,Bordeaux,medium,True,True,DIRECTION,Assistant,ACTIVE,YES,Bordeaux,PHF-LT-0006,Server,DIRECTION,Regions,LOW,UBUNTU 22.04
AUTH003683,INCONNU,U0203,10.49.109.92,D0069,VPN_CONNECT,SUCCESS,Nantes,Medium,True,True,FINANCE,Technician,ACTIVE,NO,Lille,PHF-LT-0069,Mobile,RH,Communication,High,WINDOWS 10
AUTH000991,18/03/2026,U0033,10.0.129.212,D0174,LOGIN,Success,Bordeaux,Medium,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Marseille,PHF-VM-0174,Vm,REGIONS,IT,INCONNU,WINDOWS SERVER 2022
AUTH002687,INCONNU,U0190,10.29.248.66,D0133,PASSWORD_CHANGE,SUCCESS,Lyon,LOW,True,True,IT,Manager,ACTIVE,YES,Toulouse,PHF-VM-0133,Desktop,DIRECTION,RH,Critical,MACOS 14
AUTH003891,INCONNU,U0033,10.22.188.248,D0077,MFA_CHALLENGE,SUCCESS,Marseille,MEDIUM,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Marseille,PHF-LT-0077,Vm,JURIDIQUE,Communication,Medium,MACOS 14
AUTH002786,INCONNU,U0245,10.32.170.103,D0082,LOGOUT,Success,Lille,Medium,True,True,RH,Assistant,ACTIVE,NO,Lille,PHF-VM-0082,Vm,IT,Juridique,HIGH,WINDOWS SERVER 2022
AUTH002512,INCONNU,INCONNU,10.10.13.195,D0133,MFA_CHALLENGE,success,Toulouse,medium,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-VM-0133,Desktop,DIRECTION,RH,Critical,MACOS 14
AUTH001634,INCONNU,U0116,10.28.230.131,D0130,LOGIN,success,Bordeaux,Low,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Nantes,PHF-WS-0130,Mobile,RH,Direction,MEDIUM,WINDOWS SERVER 2019
AUTH004414,INCONNU,U0150,10.33.83.174,D0123,LOGIN,Success,Lyon,MEDIUM,True,True,FINANCE,Technician,ACTIVE,NO,Bordeaux,PHF-SRV-0123,Vm,REGIONS,Juridique,INCONNU,WINDOWS 10
AUTH000715,11/03/2026,U0114,10.22.32.135,D0084,LOGOUT,SUCCESS,Lyon,medium,True,True,RH,Analyst,ACTIVE,NO,Lyon,PHF-VM-0084,Server,IT,Direction,Medium,WINDOWS SERVER 2022
AUTH001053,INCONNU,U0391,10.1.218.121,D0141,RDP_SESSION,Failed,Paris,Medium,True,True,FINANCE,Analyst,ACTIVE,NO,Marseille,PHF-SRV-0141,Desktop,JURIDIQUE,Regions,HIGH,WINDOWS SERVER 2022
AUTH000976,INCONNU,U0009,10.5.94.71,D0089,LOGIN,success,Lille,Low,True,True,COMMUNICATION,Director,ACTIVE,NO,Nantes,PHF-VM-0089,Vm,DIRECTION,Direction,Medium,WINDOWS SERVER 2022
AUTH002621,INCONNU,U0223,10.27.106.12,D0137,LOGIN,success,Marseille,medium,True,True,DIRECTION,Technician,ACTIVE,NO,Lyon,PHF-WS-0137,Mobile,JURIDIQUE,Regions,Critical,WINDOWS 10
AUTH004294,INCONNU,U0025,10.2.226.178,D0092,VPN_CONNECT,SUCCESS,Toulouse,low,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Marseille,PHF-WS-0092,Mobile,DIRECTION,Regions,LOW,UBUNTU 22.04
AUTH000997,INCONNU,INCONNU,10.50.249.167,D0052,LOGOUT,Success,Nantes,medium,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-WS-0052,Mobile,JURIDIQUE,Direction,Low,WINDOWS 10
AUTH004076,INCONNU,U0296,10.21.108.73,D0116,MFA_CHALLENGE,Success,Paris,LOW,True,True,RH,Engineer,ACTIVE,NO,Toulouse,PHF-VM-0116,Laptop,JURIDIQUE,Communication,Medium,WINDOWS SERVER 2022
AUTH004578,INCONNU,U0335,10.12.20.141,D0027,PASSWORD_CHANGE,success,Toulouse,medium,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Paris,PHF-VM-0027,Laptop,COMMUNICATION,Juridique,MEDIUM,WINDOWS SERVER 2022
AUTH001016,12/03/2026,U0051,10.35.54.101,D0145,VPN_CONNECT,Success,Bordeaux,Low,True,True,FINANCE,Director,ACTIVE,YES,Paris,PHF-WS-0145,Mobile,RH,Direction,Low,MACOS 14
AUTH002242,22/03/2026,U0372,10.47.11.82,D0194,MFA_CHALLENGE,SUCCESS,Lyon,LOW,True,True,DIRECTION,Coordinator,ACTIVE,NO,Nantes,PHF-SRV-0194,Server,COMMUNICATION,Direction,Critical,WINDOWS 10
AUTH004242,INCONNU,U0118,10.43.49.126,D0102,VPN_CONNECT,Failed,Lille,MEDIUM,True,True,FINANCE,Analyst,ACTIVE,NO,Nantes,PHF-VM-0102,Mobile,COMMUNICATION,Direction,Critical,WINDOWS SERVER 2019
AUTH001276,INCONNU,U0366,10.18.15.113,D0038,MFA_CHALLENGE,success,Toulouse,LOW,True,True,IT,Assistant,ACTIVE,NO,Paris,PHF-SRV-0038,Server,DIRECTION,RH,Critical,MACOS 14
AUTH001436,13/03/2026,U0303,10.33.189.145,D0091,RDP_SESSION,success,Marseille,Medium,True,True,IT,Assistant,ACTIVE,NO,Lyon,PHF-SRV-0091,Server,RH,Regions,LOW,WINDOWS SERVER 2019
AUTH003418,07/03/2026,U0153,10.22.58.103,D0127,RDP_SESSION,SUCCESS,Lyon,MEDIUM,True,True,JURIDIQUE,Technician,ACTIVE,NO,Lille,PHF-LT-0127,Laptop,REGIONS,Regions,INCONNU,WINDOWS SERVER 2019
AUTH002091,08/03/2026,U0179,10.3.109.28,D0014,LOGIN,Success,Bordeaux,LOW,True,True,RH,Technician,ACTIVE,NO,Lille,PHF-WS-0014,Server,JURIDIQUE,IT,Critical,WINDOWS SERVER 2022
AUTH003051,INCONNU,U0320,10.18.106.18,D0057,MFA_CHALLENGE,success,Nantes,medium,True,True,REGIONS,Manager,ACTIVE,NO,Bordeaux,PHF-VM-0057,Server,IT,IT,High,UBUNTU 22.04
AUTH002884,INCONNU,U0194,10.0.137.15,D0126,VPN_CONNECT,SUCCESS,Lille,Medium,True,True,FINANCE,Director,ACTIVE,NO,Paris,PHF-SRV-0126,Desktop,JURIDIQUE,RH,CRITICAL,MACOS 14
AUTH002473,13/03/2026,U0386,10.41.81.148,D0146,PASSWORD_CHANGE,success,Marseille,Low,True,True,REGIONS,Director,ACTIVE,NO,Bordeaux,PHF-VM-0146,Laptop,IT,Juridique,HIGH,WINDOWS SERVER 2022
AUTH004702,INCONNU,U0088,10.50.109.105,D0141,LOGIN,Failed,Marseille,medium,True,True,FINANCE,Engineer,ACTIVE,NO,Lyon,PHF-SRV-0141,Desktop,JURIDIQUE,Regions,HIGH,WINDOWS SERVER 2022
AUTH001082,INCONNU,U0241,10.2.241.86,D0173,LOGOUT,Success,Lille,low,True,True,IT,Director,ACTIVE,NO,Bordeaux,PHF-VM-0173,Laptop,JURIDIQUE,Direction,Low,MACOS 14
AUTH000230,INCONNU,U0124,10.47.144.149,D0120,LOGIN,SUCCESS,Marseille,medium,True,True,RH,Engineer,ACTIVE,NO,Bordeaux,PHF-WS-0120,Desktop,IT,IT,CRITICAL,WINDOWS SERVER 2022
AUTH004246,INCONNU,U0295,10.31.112.112,D0198,PASSWORD_CHANGE,success,Lyon,LOW,True,True,COMMUNICATION,Assistant,ACTIVE,YES,Lyon,PHF-VM-0198,Mobile,JURIDIQUE,Communication,Low,UBUNTU 22.04
AUTH003168,INCONNU,U0207,10.29.68.171,D0079,RDP_SESSION,success,Toulouse,Medium,True,True,JURIDIQUE,Assistant,ACTIVE,NO,Bordeaux,PHF-LT-0079,Mobile,REGIONS,RH,CRITICAL,WINDOWS 10
AUTH004718,INCONNU,U0007,154.105.70.161,D0003,LOGIN,FAILED,Bucharest,high,True,True,IT,Director,ACTIVE,YES,Paris,PHF-SRV-0003,Server,IT,IT,CRITICAL,WINDOWS SERVER 2022
AUTH000150,INCONNU,U0336,10.20.42.43,D0016,RDP_SESSION,SUCCESS,Lille,Low,True,True,RH,Manager,ACTIVE,NO,Toulouse,PHF-SRV-0016,Server,RH,INCONNU,MEDIUM,WINDOWS SERVER 2019
AUTH000418,INCONNU,U0009,10.46.208.217,D0188,LOGOUT,Success,Lyon,Low,True,True,COMMUNICATION,Director,ACTIVE,NO,Nantes,PHF-VM-0188,Desktop,DIRECTION,INCONNU,Medium,UBUNTU 22.04
AUTH003837,INCONNU,U0311,10.21.13.239,D0034,LOGOUT,SUCCESS,Marseille,Medium,True,True,FINANCE,Assistant,ACTIVE,NO,Bordeaux,PHF-VM-0034,Vm,RH,Communication,Medium,WINDOWS 11
AUTH004528,INCONNU,U0263,10.12.237.156,D0184,MFA_CHALLENGE,success,Paris,Low,True,True,JURIDIQUE,Analyst,ACTIVE,NO,Lyon,PHF-LT-0184,Mobile,JURIDIQUE,Communication,HIGH,UBUNTU 22.04
AUTH004245,INCONNU,U0331,10.6.123.75,D0182,RDP_SESSION,success,Paris,MEDIUM,True,True,RH,Manager,ACTIVE,NO,Marseille,PHF-WS-0182,Desktop,RH,Communication,HIGH,WINDOWS 11
AUTH004705,04/03/2026,U0088,10.50.109.105,D0141,LOGIN,Failed,Toulouse,medium,True,True,FINANCE,Engineer,ACTIVE,NO,Lyon,PHF-SRV-0141,Desktop,JURIDIQUE,Regions,HIGH,WINDOWS SERVER 2022
AUTH002804,INCONNU,U0076,10.32.103.100,D0133,LOGOUT,Success,Nantes,Medium,True,True,COMMUNICATION,Engineer,ACTIVE,NO,Bordeaux,PHF-VM-0133,Desktop,DIRECTION,RH,Critical,MACOS 14
AUTH000543,INCONNU,U0017,10.28.162.209,D0196,LOGIN,FAILURE,Lille,Medium,True,True,DIRECTION,Engineer,ACTIVE,NO,Lille,PHF-WS-0196,Desktop,DIRECTION,Juridique,Medium,MACOS 14
AUTH000021,04/03/2026,U0381,10.39.64.221,D0064,LOGOUT,success,Paris,Medium,True,True,DIRECTION,Engineer,ACTIVE,NO,Marseille,PHF-VM-0064,Mobile,IT,Communication,HIGH,MACOS 14
AUTH003971,INCONNU,U0338,10.7.2.110,D0076,RDP_SESSION,FAILURE,Bordeaux,Medium,True,True,JURIDIQUE,Technician,ACTIVE,NO,Lille,PHF-SRV-0076,Desktop,FINANCE,IT,MEDIUM,WINDOWS SERVER 2019
AUTH003667,02/03/2026,U0040,10.0.229.246,D0200,RDP_SESSION,SUCCESS,Nantes,low,True,True,COMMUNICATION,Assistant,ACTIVE,NO,Toulouse,PHF-SRV-0200,Desktop,FINANCE,Communication,CRITICAL,UBUNTU 22.04
AUTH003612,20/03/2026,U0016,10.34.3.52,D0085,MFA_CHALLENGE,success,Lille,low,True,True,IT,Engineer,ACTIVE,NO,Lyon,PHF-VM-0085,Laptop,RH,Regions,HIGH,UBUNTU 22.04
AUTH004299,05/03/2026,U0363,10.37.180.153,D0181,MFA_CHALLENGE,SUCCESS,Lyon,Medium,True,True,RH,Analyst,ACTIVE,NO,Paris,PHF-LT-0181,Desktop,DIRECTION,IT,CRITICAL,WINDOWS 10
AUTH003731,INCONNU,U0330,10.31.61.182,D0038,PASSWORD_CHANGE,success,Lyon,Medium,True,True,FINANCE,Coordinator,ACTIVE,YES,Marseille,PHF-SRV-0038,Server,DIRECTION,RH,Critical,MACOS 14
AUTH004582,INCONNU,U0096,10.30.159.207,D0058,LOGIN,SUCCESS,Bordeaux,Medium,True,True,DIRECTION,Analyst,ACTIVE,NO,Toulouse,PHF-WS-0058,Mobile,RH,IT,INCONNU,MACOS 14
AUTH001744,INCONNU,U0332,10.39.250.84,D0175,RDP_SESSION,Success,Marseille,Low,True,True,DIRECTION,Technician,ACTIVE,NO,Nantes,PHF-SRV-0175,Server,RH,Regions,LOW,UBUNTU 22.04
AUTH001934,22/03/2026,U0009,10.30.77.41,D0105,VPN_CONNECT,Success,Lyon,LOW,True,True,COMMUNICATION,Director,ACTIVE,NO,Nantes,PHF-LT-0105,Vm,IT,Regions,High,WINDOWS 11
AUTH003354,INCONNU,U0136,10.32.20.46,D0131,LOGOUT,Success,Lille,LOW,True,True,IT,Engineer,ACTIVE,NO,Marseille,PHF-VM-0131,Mobile,COMMUNICATION,Direction,Medium,WINDOWS 10
AUTH002795,20/03/2026,U0315,10.39.201.91,D0177,PASSWORD_CHANGE,SUCCESS,Lille,Low,True,True,IT,Technician,ACTIVE,NO,Toulouse,PHF-SRV-0177,Laptop,DIRECTION,Finance,CRITICAL,WINDOWS SERVER 2022
AUTH003593,16/03/2026,U0104,10.9.17.35,D0150,LOGIN,SUCCESS,Lille,Medium,True,True,DIRECTION,Engineer,ACTIVE,NO,Lille,PHF-WS-0150,Mobile,FINANCE,Finance,Medium,UBUNTU 22.04
AUTH000055,14/03/2026,U0026,10.50.105.113,D0020,VPN_CONNECT,Failed,Lille,low,True,True,RH,Director,ACTIVE,NO,Lyon,PHF-WS-0020,Vm,COMMUNICATION,Juridique,MEDIUM,WINDOWS 11
AUTH003369,17/03/2026,U0040,10.32.11.60,D0073,VPN_CONNECT,Success,Bordeaux,MEDIUM,True,True,COMMUNICATION,Assistant,ACTIVE,NO,Toulouse,PHF-SRV-0073,Desktop,IT,Regions,High,WINDOWS SERVER 2022
AUTH000506,INCONNU,U0359,10.34.87.44,D0174,VPN_CONNECT,success,Bordeaux,low,True,True,FINANCE,Coordinator,ACTIVE,NO,Marseille,PHF-VM-0174,Vm,REGIONS,IT,INCONNU,WINDOWS SERVER 2022
AUTH000720,INCONNU,U0001,10.18.239.162,D0072,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM,True,True,COMMUNICATION,Analyst,ACTIVE,NO,Lille,PHF-VM-0072,Mobile,JURIDIQUE,RH,LOW,UBUNTU 22.04
