event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity
AUTH001844,2026-03-03 09:59:16,U0096,10.41.225.118,D0082,PASSWORD_CHANGE,SUCCESS,Paris,Low
AUTH004675,2026-03-14 19:17:31,U0154,10.1.232.203,D0065,LOGIN,failed,Marseille,medium
AUTH003384,08/03/2026 12:24,U0380,10.3.56.214,D0035,RDP_SESSION,Success,Paris,MEDIUM
AUTH002112,2026-03-08 09:04:34,U0037,10.39.28.35,D0071,MFA_CHALLENGE,SUCCESS,Toulouse,MEDIUM
AUTH004109,19/03/2026 14:14,U0258,10.39.162.253,D0174,LOGOUT,Success,Lille,MEDIUM
AUTH000171,05/03/2026 14:22,U0306,10.41.3.14,D0089,PASSWORD_CHANGE,Success,Lyon,Medium
AUTH004569,2026-03-09T19:32:52Z,U0233,10.15.214.139,D0176,LOGOUT,Success,Nantes,low
AUTH001365,2026-03-05 13:43:27,U0188,10.27.208.76,D0182,LOGOUT,Success,Lyon,low
AUTH001259,2026-03-05 09:18:30,U0010,10.3.183.253,D0022,VPN_CONNECT,SUCCESS,Lille,Medium
AUTH000399,2026-03-09 19:22:20,U0105,10.12.63.94,D0163,RDP_SESSION,SUCCESS,Nantes,Low
AUTH004778,2026-03-05T17:04:33Z,U0083,10.43.233.112,D9005,LOGIN,success,Paris,low
AUTH000673,2026-03-19 17:47:24,U0345,10.40.159.137,D0135,LOGOUT,success,Lille,medium
AUTH001113,10/03/2026 09:57,U0128,10.40.218.249,D0111,MFA_CHALLENGE,success,Marseille,Medium
AUTH000463,05/03/2026 11:52,U0017,10.19.69.39,D0008,MFA_CHALLENGE,success,Lille,Medium
AUTH001396,2026-03-14T16:13:48Z,U0225,10.45.169.215,D0009,PASSWORD_CHANGE,Success,Lyon,medium
AUTH000338,2026-03-03T18:44:15Z,U0105,10.6.6.180,D0073,RDP_SESSION,SUCCESS,Toulouse,MEDIUM
AUTH003865,2026-03-20 11:19:07,U0317,10.0.3.88,D0070,MFA_CHALLENGE,FAILURE,Nantes,medium
AUTH003115,18/03/2026 16:10,U0091,10.30.228.167,D0165,LOGIN,success,Toulouse,medium
AUTH003649,16/03/2026 19:16,U0326,10.6.25.80,D0089,LOGIN,SUCCESS,Toulouse,MEDIUM
AUTH004038,03/03/2026 12:33,U0099,10.43.159.29,D0139,VPN_CONNECT,Success,Paris,Low
AUTH004042,2026-03-08T18:44:52Z,U0229,10.23.153.233,D0094,VPN_CONNECT,SUCCESS,Marseille,Low
AUTH000880,2026-03-14 19:40:07,U0097,10.16.208.2,D0015,LOGOUT,SUCCESS,Bordeaux,medium
AUTH004016,2026-03-20T12:14:03Z,U0296,10.1.141.165,D0038,LOGIN,Success,Paris,low
AUTH000832,2026-03-16T12:13:37Z,U0233,10.10.174.106,D0148,MFA_CHALLENGE,Success,Lille,medium
AUTH001500,16/03/2026 19:16,U0246,10.6.161.43,D0033,VPN_CONNECT,failed,Lyon,low
AUTH003701,2026-03-08 09:11:41,U0061,10.22.146.131,D0128,VPN_CONNECT,success,Lyon,LOW
AUTH003896,2026-03-17 15:37:28,,10.45.131.80,D0121,RDP_SESSION,failed,Marseille,LOW
AUTH000174,21/03/2026 16:58,U0277,10.25.56.57,D0017,LOGIN,success,Lille,medium
AUTH003089,2026-03-03T14:10:17Z,U0161,10.25.108.91,D0105,PASSWORD_CHANGE,Success,Toulouse,low
AUTH000689,14/03/2026 08:21,U0102,10.49.194.56,D0154,LOGIN,SUCCESS,Marseille,LOW
AUTH001340,07/03/2026 12:50,U0035,10.5.255.144,D0059,RDP_SESSION,Success,Marseille,Low
AUTH003339,2026-03-22T17:13:44Z,U0349,10.43.162.20,D0103,VPN_CONNECT,Failed,Marseille,medium
AUTH001667,2026-03-19T13:50:23Z,U0174,10.28.174.139,D0086,LOGOUT,success,Bordeaux,Low
AUTH004161,2026-03-17 08:29:31,U0040,10.35.127.168,D0155,LOGOUT,Success,Toulouse,LOW
AUTH004694,05/03/2026 10:22,U0114,10.26.15.18,D0024,LOGIN,Failed,Lyon,medium
AUTH003148,2026-03-09 17:45:42,U0095,10.26.236.106,D0195,MFA_CHALLENGE,success,Lille,MEDIUM
AUTH002451,2026-03-17 16:14:38,U0178,10.2.107.225,D0011,LOGOUT,Success,Lyon,medium
AUTH004764,2026-03-19T13:45:18Z,U9004,10.39.223.6,D0197,LOGIN,SUCCESS,Lyon,low
AUTH004304,15/03/2026 09:47,U0096,10.48.254.230,D0158,PASSWORD_CHANGE,FAILURE,Marseille,Medium
AUTH003631,2026-03-12T08:39:53Z,,10.0.186.15,D0121,RDP_SESSION,success,Nantes,LOW
AUTH004699,2026-03-05T10:34:44Z,U0318,10.30.149.133,D0167,LOGIN,FAILURE,Toulouse,medium
AUTH002713,2026-03-08T11:28:27Z,U0338,10.39.199.78,D0183,VPN_CONNECT,Success,Bordeaux,LOW
AUTH002543,2026-03-22T11:51:43Z,U0200,10.30.3.182,D0006,MFA_CHALLENGE,SUCCESS,Bordeaux,medium
AUTH003683,2026-03-17T13:42:39Z,U0203,10.49.109.92,D0069,VPN_CONNECT,SUCCESS,Nantes,Medium
AUTH000991,2026-03-18 18:29:27,U0033,10.0.129.212,D0174,LOGIN,Success,Bordeaux,Medium
AUTH002687,02/03/2026 19:04,U0190,10.29.248.66,D0133,PASSWORD_CHANGE,SUCCESS,Lyon,LOW
AUTH003891,2026-03-09T10:34:56Z,U0033,10.22.188.248,D0077,MFA_CHALLENGE,SUCCESS,Marseille,MEDIUM
AUTH002786,09/03/2026 10:24,U0245,10.32.170.103,D0082,LOGOUT,Success,Lille,Medium
AUTH002512,07/03/2026 10:48,,10.10.13.195,D0133,MFA_CHALLENGE,success,Toulouse,medium
AUTH001634,2026-03-03T19:43:01Z,U0116,10.28.230.131,D0130,LOGIN,success,Bordeaux,Low
AUTH004414,2026-03-08T02:42:36Z,U0150,10.33.83.174,D0123,LOGIN,Success,Lyon,MEDIUM
AUTH000715,2026-03-11 14:44:39,U0114,10.22.32.135,D0084,LOGOUT,SUCCESS,Lyon,medium
AUTH001053,15/03/2026 13:09,U0391,10.1.218.121,D0141,RDP_SESSION,Failed,Paris,Medium
AUTH000976,06/03/2026 13:19,U0009,10.5.94.71,D0089,LOGIN,success,Lille,Low
AUTH002621,14/03/2026 19:47,U0223,10.27.106.12,D0137,LOGIN,success,Marseille,medium
AUTH004294,15/03/2026 09:28,U0025,10.2.226.178,D0092,VPN_CONNECT,SUCCESS,Toulouse,low
AUTH000997,2026-03-09T16:08:10Z,,10.50.249.167,D0052,LOGOUT,Success,Nantes,medium
AUTH004076,2026-03-09T15:57:26Z,U0296,10.21.108.73,D0116,MFA_CHALLENGE,Success,Paris,LOW
AUTH004578,2026-03-05T04:17:45Z,U0335,10.12.20.141,D0027,PASSWORD_CHANGE,success,Toulouse,medium
AUTH001016,2026-03-12 16:44:31,U0051,10.35.54.101,D0145,VPN_CONNECT,Success,Bordeaux,Low
AUTH002242,2026-03-22 08:08:19,U0372,10.47.11.82,D0194,MFA_CHALLENGE,SUCCESS,Lyon,LOW
AUTH004242,2026-03-08T14:42:08Z,U0118,10.43.49.126,D0102,VPN_CONNECT,Failed,Lille,MEDIUM
AUTH001276,05/03/2026 16:45,U0366,10.18.15.113,D0038,MFA_CHALLENGE,success,Toulouse,LOW
AUTH001436,2026-03-13 14:53:30,U0303,10.33.189.145,D0091,RDP_SESSION,success,Marseille,Medium
AUTH003418,2026-03-07 02:25:23,U0153,10.22.58.103,D0127,RDP_SESSION,SUCCESS,Lyon,MEDIUM
AUTH002091,2026-03-08 11:42:24,U0179,10.3.109.28,D0014,LOGIN,Success,Bordeaux,LOW
AUTH003051,2026-03-06T16:15:50Z,U0320,10.18.106.18,D0057,MFA_CHALLENGE,success,Nantes,medium
AUTH002884,05/03/2026 13:30,U0194,10.0.137.15,D0126,VPN_CONNECT,SUCCESS,Lille,Medium
AUTH002473,2026-03-13 11:46:39,U0386,10.41.81.148,D0146,PASSWORD_CHANGE,success,Marseille,Low
AUTH004702,04/03/2026 12:56,U0088,10.50.109.105,D0141,LOGIN,Failed,Marseille,medium
AUTH001082,2026-03-07T11:29:37Z,U0241,10.2.241.86,D0173,LOGOUT,Success,Lille,low
AUTH000230,15/03/2026 10:27,U0124,10.47.144.149,D0120,LOGIN,SUCCESS,Marseille,medium
AUTH004246,17/03/2026 17:11,U0295,10.31.112.112,D0198,PASSWORD_CHANGE,success,Lyon,LOW
AUTH003168,2026-03-03T13:17:03Z,U0207,10.29.68.171,D0079,RDP_SESSION,success,Toulouse,Medium
AUTH004718,12/03/2026 02:20,U0007,154.105.70.161,D0003,LOGIN,FAILED,Bucharest,high
AUTH000150,2026-03-08T14:44:01Z,U0336,10.20.42.43,D0016,RDP_SESSION,SUCCESS,Lille,Low
AUTH000418,21/03/2026 18:38,U0009,10.46.208.217,D0188,LOGOUT,Success,Lyon,Low
AUTH003837,08/03/2026 15:42,U0311,10.21.13.239,D0034,LOGOUT,SUCCESS,Marseille,Medium
AUTH004528,2026-03-03T19:12:24Z,U0263,10.12.237.156,D0184,MFA_CHALLENGE,success,Paris,Low
AUTH004245,03/03/2026 17:23,U0331,10.6.123.75,D0182,RDP_SESSION,success,Paris,MEDIUM
AUTH004705,2026-03-04 12:59:08,U0088,10.50.109.105,D0141,LOGIN,Failed,Toulouse,medium
AUTH002804,21/03/2026 17:37,U0076,10.32.103.100,D0133,LOGOUT,Success,Nantes,Medium
AUTH000543,17/03/2026 10:41,U0017,10.28.162.209,D0196,LOGIN,FAILURE,Lille,Medium
AUTH000021,2026-03-04 08:59:37,U0381,10.39.64.221,D0064,LOGOUT,success,Paris,Medium
AUTH003971,13/03/2026 17:52,U0338,10.7.2.110,D0076,RDP_SESSION,FAILURE,Bordeaux,Medium
AUTH003667,2026-03-02 13:13:09,U0040,10.0.229.246,D0200,RDP_SESSION,SUCCESS,Nantes,low
AUTH003612,2026-03-20 09:58:42,U0016,10.34.3.52,D0085,MFA_CHALLENGE,success,Lille,low
AUTH004299,2026-03-05 08:46:23,U0363,10.37.180.153,D0181,MFA_CHALLENGE,SUCCESS,Lyon,Medium
AUTH003731,2026-03-15T10:41:40Z,U0330,10.31.61.182,D0038,PASSWORD_CHANGE,success,Lyon,Medium
AUTH004582,2026-03-18T15:37:17Z,U0096,10.30.159.207,D0058,LOGIN,SUCCESS,Bordeaux,Medium
AUTH001744,2026-03-06T10:05:35Z,U0332,10.39.250.84,D0175,RDP_SESSION,Success,Marseille,Low
AUTH001934,2026-03-22 13:33:47,U0009,10.30.77.41,D0105,VPN_CONNECT,Success,Lyon,LOW
AUTH003354,2026-03-07T11:16:59Z,U0136,10.32.20.46,D0131,LOGOUT,Success,Lille,LOW
AUTH002795,2026-03-20 08:19:34,U0315,10.39.201.91,D0177,PASSWORD_CHANGE,SUCCESS,Lille,Low
AUTH003593,2026-03-16 14:56:26,U0104,10.9.17.35,D0150,LOGIN,SUCCESS,Lille,Medium
AUTH000055,2026-03-14 13:24:05,U0026,10.50.105.113,D0020,VPN_CONNECT,Failed,Lille,low
AUTH003369,2026-03-17 10:37:32,U0040,10.32.11.60,D0073,VPN_CONNECT,Success,Bordeaux,MEDIUM
AUTH000506,22/03/2026 08:37,U0359,10.34.87.44,D0174,VPN_CONNECT,success,Bordeaux,low
AUTH000720,2026-03-18T16:44:25Z,U0001,10.18.239.162,D0072,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM
AUTH004424,2026-03-07 16:10:39,U0366,10.19.172.5,D0164,LOGOUT,success,Bordeaux,Low
AUTH003732,2026-03-18T08:48:37Z,U0041,10.20.116.201,D0164,PASSWORD_CHANGE,Success,Bordeaux,low
AUTH003112,2026-03-02T19:36:04Z,U0320,10.17.90.249,D0199,LOGOUT,Success,Toulouse,LOW
AUTH002174,2026-03-12 08:54:50,U0150,10.39.194.23,D0150,PASSWORD_CHANGE,SUCCESS,Nantes,LOW
AUTH003771,2026-03-19 19:26:27,U0335,10.47.82.226,D0166,VPN_CONNECT,SUCCESS,Lyon,Low
AUTH000086,14/03/2026 18:01,U0385,300.300.300.300,D0194,PASSWORD_CHANGE,SUCCESS,Lyon,medium
AUTH003012,2026-03-19T10:41:40Z,U0265,10.16.193.191,D0148,MFA_CHALLENGE,success,Lille,medium
AUTH002620,2026-03-13T11:12:50Z,U0366,10.0.175.224,D0113,PASSWORD_CHANGE,success,Toulouse,low
AUTH000354,2026-03-03T09:09:35Z,U0085,10.42.94.25,D0041,LOGIN,Success,Toulouse,Low
AUTH004265,09/03/2026 17:46,U0318,10.7.105.200,D0029,VPN_CONNECT,Success,Nantes,medium
AUTH004731,2026-03-13T16:39:22Z,U0042,10.22.166.167,D0147,VPN_CONNECT,success,Lyon,medium
AUTH002149,06/03/2026 14:26,U0060,10.8.13.92,D0046,PASSWORD_CHANGE,success,Nantes,low
AUTH002964,14/03/2026 18:33,U0280,10.34.29.44,D0071,VPN_CONNECT,Success,Lille,Low
AUTH000720,2026-03-18T16:44:25Z,U0001,10.18.239.162,D0072,PASSWORD_CHANGE,SUCCESS,Marseille,MEDIUM
AUTH002960,2026-03-07 10:37:32,U0309,10.26.157.171,D0052,RDP_SESSION,Success,Nantes,medium
AUTH001242,09/03/2026 12:05,U0307,10.4.233.9,D0097,MFA_CHALLENGE,Success,Bordeaux,LOW
AUTH000974,02/03/2026 15:58,U0151,10.24.229.171,D0122,RDP_SESSION,success,Lyon,low
AUTH002740,2026-03-16T18:40:11Z,U0268,10.21.140.42,D0121,VPN_CONNECT,success,Nantes,MEDIUM
AUTH003677,2026-03-18 17:57:41,U0009,10.6.156.216,D0032,LOGIN,success,Toulouse,Medium
AUTH003661,2026-03-17T10:10:30Z,U0374,10.35.251.61,D0136,LOGIN,Success,Marseille,Medium
AUTH002160,09/03/2026 10:52,U0189,10.3.231.60,D0188,MFA_CHALLENGE,success,Marseille,Medium
AUTH000258,2026-03-14T09:41:35Z,U0331,10.36.131.110,D0198,RDP_SESSION,Success,Nantes,LOW
AUTH004290,2026-03-17 10:44:22,,10.22.101.164,D0026,LOGOUT,success,Lyon,LOW
AUTH000062,02/03/2026 14:45,U0389,10.3.94.208,D0130,MFA_CHALLENGE,Success,Bordeaux,medium
AUTH003843,2026-03-18 09:40:41,U0278,10.3.124.188,D0005,LOGIN,success,Paris,Medium
AUTH001315,16/03/2026 19:02,U0187,10.33.61.179,D0142,LOGIN,Success,Toulouse,Medium
AUTH004213,22/03/2026 18:26,U0196,10.20.181.1,D0003,RDP_SESSION,SUCCESS,Lille,LOW
AUTH003617,10/03/2026 19:40,U0166,10.1.174.105,D0004,LOGIN,Success,Nantes,Medium
AUTH002640,2026-03-09 09:41:34,U0087,10.21.167.8,D0070,LOGOUT,SUCCESS,Lille,MEDIUM
AUTH004816,2026-03-05T09:55:57Z,U0321,10.25.155.14,D9001,LOGIN,SUCCESS,Lyon,low
AUTH003525,2026-03-21 11:10:17,U0335,10.33.221.240,D0142,PASSWORD_CHANGE,success,Marseille,Medium
AUTH002445,12/03/2026 08:24,U0151,10.24.134.147,D0162,LOGIN,SUCCESS,Marseille,Medium
AUTH003991,2026-03-06 14:36:21,U0347,10.45.164.23,D0095,MFA_CHALLENGE,failed,Lyon,MEDIUM
AUTH003969,2026-03-04T19:13:20Z,U0390,10.29.70.54,D0167,VPN_CONNECT,SUCCESS,Nantes,medium
AUTH000069,2026-03-22T11:55:54Z,U0099,10.21.98.129,D0181,MFA_CHALLENGE,Success,Toulouse,LOW
AUTH002711,12/03/2026 14:27,U0013,10.26.225.75,D0039,MFA_CHALLENGE,success,Marseille,LOW
AUTH002589,06/03/2026 08:10,U0243,10.17.68.65,D0053,MFA_CHALLENGE,failed,Toulouse,MEDIUM
AUTH001955,2026-03-19T11:09:32Z,U0391,10.1.118.137,D0052,LOGOUT,SUCCESS,Paris,Medium
AUTH000250,2026-03-15 13:28:27,U0008,10.37.196.95,D0079,MFA_CHALLENGE,SUCCESS,Lyon,low
AUTH003970,20/03/2026 15:18,U0373,10.47.94.15,D0174,RDP_SESSION,success,Nantes,medium
AUTH001288,2026-03-02 10:01:12,U0114,10.17.2.203,D0145,LOGOUT,Success,Paris,Low
AUTH001457,2026-03-06 13:26:14,U0140,10.9.137.136,D0161,PASSWORD_CHANGE,SUCCESS,Marseille,LOW
AUTH002563,2026-03-03 18:37:06,U0210,10.19.109.194,D0021,MFA_CHALLENGE,success,Nantes,low
AUTH000105,05/03/2026 16:27,U0022,10.50.32.38,D0079,RDP_SESSION,success,Paris,Medium
AUTH002980,2026-03-13 08:04:31,U0272,10.3.32.153,D0181,MFA_CHALLENGE,success,Bordeaux,Medium
AUTH004391,2026-03-22 18:09:30,U0165,10.33.200.90,D0200,PASSWORD_CHANGE,success,Marseille,Low
AUTH004014,15/03/2026 16:38,U0292,10.12.73.204,D0022,PASSWORD_CHANGE,FAILURE,Nantes,Medium
AUTH001044,2026-03-14T14:56:36Z,U0184,10.39.37.152,D0170,RDP_SESSION,SUCCESS,Marseille,Low
AUTH001576,2026-03-10T09:10:30Z,U0003,10.27.77.150,D0045,LOGOUT,success,Bordeaux,MEDIUM
AUTH004546,22/03/2026 13:12,U0011,10.49.195.63,D0079,PASSWORD_CHANGE,success,Lyon,Low
AUTH000610,2026-03-17 10:37:14,U0102,10.12.1.138,D0033,LOGIN,Success,Bordeaux,LOW
AUTH002209,2026-03-16T19:56:57Z,U0198,10.26.128.240,D0066,LOGIN,Success,Toulouse,low
AUTH001522,2026-03-11T17:01:51Z,U0388,10..5.7,D0190,LOGOUT,success,Lyon,MEDIUM
AUTH000584,04/03/2026 09:08,U0252,10.16.107.58,D0146,PASSWORD_CHANGE,Success,Bordeaux,Medium
AUTH003126,16/03/2026 12:26,U0239,10.9.226.211,D0032,RDP_SESSION,success,Toulouse,Medium
AUTH002545,06/03/2026 08:58,U0014,10.32.65.28,D0004,LOGOUT,Success,Bordeaux,Medium
AUTH004588,2026-03-14T16:23:58Z,U0250,10.50.4.29,D0051,MFA_CHALLENGE,success,Bordeaux,Low
AUTH000962,2026-03-06T12:35:43Z,U0022,10.28.229.197,D0111,LOGOUT,SUCCESS,Paris,LOW
AUTH000063,14/03/2026 19:40,U0030,10.3.110.88,D0052,PASSWORD_CHANGE,success,Lyon,Medium
AUTH001628,14/03/2026 12:07,U0245,10.34.77.228,D0026,VPN_CONNECT,Success,Bordeaux,medium
AUTH004311,13/03/2026 14:14,U0103,10.23.56.90,D0142,RDP_SESSION,Failed,Bordeaux,medium
AUTH001747,17/03/2026 04:55,U0131,10.33.197.159,D0193,MFA_CHALLENGE,Success,Toulouse,Medium
AUTH003121,2026-03-19T10:25:00Z,U0270,10.28.135.203,D0041,VPN_CONNECT,SUCCESS,Nantes,Medium
AUTH004022,2026-03-11T09:33:09Z,U0233,10.25.161.191,D0126,MFA_CHALLENGE,success,Paris,Low
AUTH000860,14/03/2026 12:37,U0332,10.13.183.245,D0141,LOGOUT,Failed,Lille,medium
AUTH001595,2026-03-05 08:47:38,U0091,10.28.152.188,D0014,RDP_SESSION,success,Nantes,LOW
AUTH001900,2026-03-04T14:25:03Z,U0368,10.39.94.127,D0181,VPN_CONNECT,SUCCESS,Lyon,LOW
AUTH003282,2026-03-03 11:30:16,U0144,10.10.174.163,D0152,PASSWORD_CHANGE,success,Nantes,medium
AUTH000965,2026-03-12 19:06:53,U0029,10.17.102.247,D0155,LOGIN,success,Lyon,low
AUTH003252,2026-03-09 18:30:36,U0075,10.40.10.78,D0057,RDP_SESSION,success,Toulouse,MEDIUM
AUTH002507,2026-03-15 15:27:08,U0059,10.0.122.85,D0112,VPN_CONNECT,success,Paris,LOW
AUTH001769,2026-03-13T19:30:11Z,U0022,10.30.86.49,D0158,RDP_SESSION,SUCCESS,Marseille,LOW
AUTH001568,2026-03-21T17:48:05Z,U0260,10.1.152.151,D0131,LOGOUT,Success,Paris,Medium
AUTH001861,2026-03-03 18:01:14,U0331,10.13.171.105,D0015,RDP_SESSION,success,Bordeaux,MEDIUM
AUTH003232,04/03/2026 08:31,U0291,10.31.236.253,D0111,LOGIN,success,Marseille,MEDIUM
AUTH003559,2026-03-11 08:45:19,U0314,10.37.43.155,D0072,RDP_SESSION,Success,Marseille,Medium
AUTH003551,2026-03-13T11:25:19Z,U0082,10.4.247.154,D0005,PASSWORD_CHANGE,Success,Toulouse,low
AUTH003016,2026-03-19 08:19:11,U0170,10.36.53.164,D0016,RDP_SESSION,success,Nantes,medium
AUTH004721,2026-03-12T02:26:00Z,U0007,154.105.70.161,D0003,LOGIN,FAILED,Bucharest,high
AUTH003287,2026-03-13T12:58:55Z,U0391,10.31.56.160,D0096,LOGIN,success,Marseille,MEDIUM
AUTH002272,2026-03-04T17:57:40Z,,10.24.155.211,D0168,PASSWORD_CHANGE,Success,Lille,LOW
AUTH002617,2026-03-17 17:56:32,U0280,10.4.86.89,D0037,LOGIN,success,Marseille,medium
AUTH000631,2026-03-12T14:02:43Z,U0154,10.42.50.19,D0098,RDP_SESSION,SUCCESS,Marseille,LOW
AUTH001605,2026-03-08T16:57:35Z,U0121,10.50.179.168,D0022,RDP_SESSION,Success,Marseille,medium
AUTH003381,20/03/2026 18:34,U0265,10.37.230.33,D0008,RDP_SESSION,SUCCESS,Bordeaux,medium
AUTH004367,07/03/2026 18:11,U0278,10.31.78.151,D0009,MFA_CHALLENGE,Success,Bordeaux,low
AUTH004155,2026-03-14T09:24:00Z,,10.10.93.207,D0120,LOGIN,success,Nantes,MEDIUM
AUTH002283,2026-03-04 17:43:45,U0045,10.24.62.238,D0028,LOGIN,Success,Nantes,Medium
AUTH000546,2026-03-02 18:16:07,U0154,10.45.212.224,D0151,VPN_CONNECT,Failed,Bordeaux,low
AUTH002877,2026-03-06T12:07:25Z,U0323,10.7.145.166,D0166,VPN_CONNECT,success,Bordeaux,medium
AUTH003150,2026-03-07T02:41:18Z,U0265,10.14.219.66,D0106,PASSWORD_CHANGE,SUCCESS,Toulouse,LOW
AUTH001706,20/03/2026 15:34,U0217,10.32.220.82,D0186,LOGIN,SUCCESS,Bordeaux,Medium
AUTH004819,2026-03-08T18:33:23Z,U0207,10.12.129.119,D9004,LOGIN,success,Lyon,low
AUTH002096,12/03/2026 16:12,U0004,10.10.54.94,D0052,MFA_CHALLENGE,success,Nantes,Low
AUTH003314,2026-03-21 02:40:23,U0144,10.19.106.209,D0175,MFA_CHALLENGE,FAILURE,Marseille,LOW
AUTH002531,2026-03-19 08:54:26,U0318,10.6.214.117,D0071,RDP_SESSION,SUCCESS,Lille,Low
AUTH001262,2026-03-11T17:24:04Z,U0268,10.6.13.17,D0156,LOGOUT,SUCCESS,Bordeaux,Medium
AUTH001469,09/03/2026 19:55,U0285,10.25.98.209,D0148,RDP_SESSION,SUCCESS,Paris,Medium
AUTH001993,11/03/2026 14:10,U0080,10.27.76.12,D0181,LOGIN,SUCCESS,Lille,Low
AUTH004533,03/03/2026 09:01,U0310,10.20.167.168,D0028,MFA_CHALLENGE,SUCCESS,Bordeaux,Medium
AUTH001990,2026-03-21 09:10:54,U0246,10.28.102.202,D0136,PASSWORD_CHANGE,SUCCESS,Toulouse,Medium
AUTH001220,2026-03-07 18:46:38,U0349,10.19.97.146,D0106,MFA_CHALLENGE,SUCCESS,Lyon,medium
AUTH003790,2026-03-21 11:03:14,U0210,10.7.109.53,D0161,RDP_SESSION,Success,Lyon,low
AUTH003248,2026-03-17 14:33:43,U0022,10.9.164.74,D0177,MFA_CHALLENGE,SUCCESS,Marseille,low
AUTH004195,2026-03-06 17:39:48,U0266,10.5.182.144,D0096,VPN_CONNECT,success,Paris,medium
AUTH000468,02/03/2026 12:03,U0072,10.20.151.224,D0123,RDP_SESSION,SUCCESS,Marseille,medium
AUTH004486,2026-03-10 17:45:28,U0250,10.14.44.96,D0157,RDP_SESSION,SUCCESS,Nantes,low
AUTH002067,2026-03-15 15:07:41,U0204,10.46.206.129,D0043,RDP_SESSION,SUCCESS,Lyon,low
AUTH002819,17/03/2026 18:29,U0288,10.36.50.75,D0073,LOGIN,SUCCESS,Toulouse,Medium
AUTH001051,2026-03-14T16:26:58Z,U0080,10.14.242.80,D0192,MFA_CHALLENGE,Success,Paris,medium
AUTH003580,20/03/2026 11:14,U0365,10.39.178.122,D0151,LOGIN,success,Lille,Low
AUTH004149,22/03/2026 16:26,U0265,10.18.179.141,D0197,PASSWORD_CHANGE,success,Paris,Low
AUTH000285,12/03/2026 19:24,U0392,10.29.146.226,D0197,LOGOUT,SUCCESS,Toulouse,Low
AUTH002719,2026-03-19 11:23:07,U0257,10.10.99.117,D0031,LOGIN,SUCCESS,Lille,Low
AUTH004264,15/03/2026 18:01,U0002,10.17.254.249,D0113,LOGOUT,success,Marseille,MEDIUM
AUTH003076,2026-03-20 13:31:07,U0384,10.37.182.44,D0135,PASSWORD_CHANGE,success,Marseille,Low
AUTH000688,15/03/2026 14:52,U0279,10.47.249.238,D0189,MFA_CHALLENGE,Success,Toulouse,Medium
AUTH003020,17/03/2026 15:49,U0383,10.0.0,D0177,LOGOUT,Failed,Toulouse,low
AUTH001526,2026-03-08 11:44:54,U0223,10.21.147.28,D0183,LOGIN,SUCCESS,Lille,LOW
AUTH000984,2026-03-07 19:10:03,U0140,10.36.244.79,D0029,MFA_CHALLENGE,Success,Lyon,medium
AUTH004288,2026-03-16 15:19:34,U0123,10.39.255.41,D0174,MFA_CHALLENGE,Success,Lille,Low
AUTH003937,20/03/2026 17:20,U0009,10.12.185.8,D0142,MFA_CHALLENGE,Success,Lille,medium
AUTH001504,2026-03-18 16:38:56,U0123,10.14.11.193,D0089,MFA_CHALLENGE,success,Nantes,LOW
AUTH001612,2026-03-17T17:52:34Z,U0075,10.31.26.90,D0088,RDP_SESSION,success,Nantes,Low
AUTH000896,05/03/2026 09:59,U0392,10.23.67.58,D0182,PASSWORD_CHANGE,Success,Lille,Medium
AUTH003177,02/03/2026 14:05,U0190,10.45.249.159,D0034,RDP_SESSION,Success,Paris,Low
AUTH002401,2026-03-06T10:31:24Z,U0059,10.23.190.155,D0057,VPN_CONNECT,Success,Bordeaux,Medium
AUTH002986,2026-03-16T17:58:24Z,U0152,10.1.61.13,D0185,LOGOUT,Success,Lille,LOW
AUTH001739,2026-03-12 15:27:28,U0013,10.42.215.42,D0090,LOGOUT,success,Paris,low
AUTH003281,2026-03-03 17:44:51,U0375,10.3.158.162,D0063,RDP_SESSION,success,Bordeaux,Medium
AUTH004555,21/03/2026 01:01,U0178,10.18.179.84,D0023,RDP_SESSION,SUCCESS,Paris,low
AUTH002402,2026-03-12T15:47:12Z,U0104,10.16.113.177,D0054,LOGIN,Success,Lille,low
AUTH001860,2026-03-20 16:06:25,U0264,10.17.21.140,D0042,PASSWORD_CHANGE,Success,Toulouse,low
AUTH003868,2026-03-14T04:36:04Z,U0325,10.48.116.198,D0020,LOGIN,Success,Lyon,MEDIUM
AUTH001792,2026-03-15 11:14:46,U0304,10.50.140.187,D0100,RDP_SESSION,SUCCESS,Lyon,LOW
AUTH003898,17/03/2026 09:15,U0296,10.49.33.2,D0109,LOGIN,SUCCESS,Nantes,LOW
AUTH003724,2026-03-09T11:20:30Z,U0224,10.31.187.207,D0112,LOGOUT,SUCCESS,Paris,Medium
AUTH000262,2026-03-09T12:06:31Z,U0225,10.46.5.69,D0159,PASSWORD_CHANGE,SUCCESS,Toulouse,LOW
AUTH000324,08/03/2026 09:51,U0349,10.27.100.83,D0169,LOGOUT,Success,Marseille,medium
AUTH002031,05/03/2026 19:32,U0179,10.20.4.237,D0109,VPN_CONNECT,success,Marseille,low
AUTH000779,2026-03-07T15:57:04Z,U0094,10.19.1.104,D0044,PASSWORD_CHANGE,SUCCESS,Toulouse,MEDIUM
