alert_id,timestamp,device_id,user_id,alert_type,process_name,severity,status,analyst_decision
EDR000489,2026-03-07 12:05:19,D0194,U0110,Unusual Network,teams.exe,medium,Closed,FALSE_POSITIVE
EDR001231,2026-03-11 02:30:00,D0022,U0254,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001350,2026-03-11 08:27:00,D0169,U0231,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001061,2026-03-08T17:52:26Z,D0152,U0141,Suspicious Process,sccm_client.exe,High,Open,FALSE_POSITIVE
EDR000309,2026-03-19T10:22:31Z,D0150,U0254,PUP Detected,chrome.exe,Medium,Closed,FALSE_POSITIVE
EDR000152,2026-03-18 09:47:21,D0022,U0239,Suspicious Process,teams.exe,Medium,Open,FALSE_POSITIVE
EDR001500,2026-03-11 15:57:00,D0047,U0163,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001511,2026-03-11T16:30:00Z,D0148,U0037,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001330,2026-03-11 07:27:00,D0098,U0251,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001428,2026-03-11T12:21:00Z,D0069,U0215,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000153,2026-03-08 09:31:32,D0198,U0183,Unusual Network,antivirus_update.exe,High,Open,FALSE_POSITIVE
EDR001121,2026-03-07T16:54:05Z,D0122,U0309,PUP Detected,inventory_scan.exe,Medium,Open,
EDR000984,2026-03-18 17:00:01,D0002,U0236,Unusual Network,inventory_scan.exe,Low,In Progress,FALSE_POSITIVE
EDR001190,2026-03-11T00:27:00Z,D0135,U0378,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000197,2026-03-10 13:52:02,D0040,U0318,PUP Detected,sccm_client.exe,High,Closed,FALSE_POSITIVE
EDR000737,2026-03-06 09:34:48,D0015,U0145,Unusual Network,python.exe,low,Open,FALSE_POSITIVE
EDR000926,2026-03-18 12:34:06,D0187,U0060,Suspicious Process,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001647,2026-03-22T11:13:18Z,D0099,U0095,Malware Signature,cryptolock.exe,MEDIUM,Open,NEEDS_INVESTIGATION
EDR000625,2026-03-12T14:15:29Z,D0120,U0174,PUP Detected,python.exe,low,Open,FALSE_POSITIVE
EDR000579,2026-03-15 14:03:02,D0194,U0020,PUP Detected,antivirus_update.exe,Medium,Closed,FALSE_POSITIVE
EDR001744,2026-03-06 08:25:06,D0046,U0161,Malware Signature,rundll32.exe,high,Closed,TRUE_POSITIVE
EDR001036,2026-03-14 18:35:21,D0104,U0306,PUP Detected,chrome.exe,Low,Open,FALSE_POSITIVE
EDR001569,2026-03-11T19:24:00Z,D0157,U0243,Suspicious Process,backup_agent.exe,HIGH,Closed,
EDR000164,2026-03-22 15:23:33,D0136,U0044,Unusual Network,inventory_scan.exe,medium,Open,FALSE_POSITIVE
EDR001728,2026-03-15 11:18:08,D0112,U0025,Persistence Attempt,outlook.exe,HIGH,In Progress,NEEDS_INVESTIGATION
EDR001464,2026-03-11 14:09:00,D0073,U0195,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000450,2026-03-11 10:08:35,D0021,U0069,Suspicious Process,teams.exe,high,Open,FALSE_POSITIVE
EDR001508,2026-03-11 16:21:00,D0189,U0044,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000129,2026-03-12 12:57:50,D0110,U0005,PUP Detected,chrome.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR001100,2026-03-05 12:40:31,D0180,U0223,Suspicious Process,python.exe,low,Open,FALSE_POSITIVE
EDR001420,2026-03-11T11:57:00Z,D0085,U0181,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR001518,2026-03-11 16:51:00,D0001,U0337,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000725,2026-03-16T16:16:35Z,D0180,U0300,PUP Detected,sccm_client.exe,Medium,Closed,
EDR001458,2026-03-11 13:51:00,D0130,U0084,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000264,2026-03-13T19:33:23Z,D0198,U0281,Unusual Network,python.exe,High,Open,
EDR000162,2026-03-10 18:56:00,D0104,U0032,Suspicious Process,antivirus_update.exe,Medium,Open,FALSE_POSITIVE
EDR001282,2026-03-11 05:03:00,D0148,U0375,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000367,2026-03-17 11:01:46,D0094,U0104,PUP Detected,antivirus_update.exe,low,In Progress,
EDR001286,2026-03-11 05:15:00,D0182,U0225,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000195,2026-03-17T08:05:35Z,D0129,U0207,PUP Detected,teams.exe,High,In Progress,FALSE_POSITIVE
EDR000819,2026-03-21 16:43:18,D0079,U0049,Suspicious Process,python.exe,medium,In Progress,FALSE_POSITIVE
EDR001022,2026-03-21T19:51:43Z,D0100,U0381,Unusual Network,inventory_scan.exe,high,Closed,FALSE_POSITIVE
EDR000955,2026-03-04 12:12:57,D0110,U0341,Unusual Network,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE
EDR001152,2026-03-06 11:31:13,D0200,U0354,Suspicious Process,chrome.exe,LOW,Closed,FALSE_POSITIVE
EDR000820,2026-03-07T14:06:16Z,D0176,U0050,Unusual Network,inventory_scan.exe,HIGH,Open,FALSE_POSITIVE
EDR001327,2026-03-11 07:18:00,D0060,U0066,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000757,2026-03-11 18:30:05,D0069,U0124,PUP Detected,python.exe,Low,Closed,FALSE_POSITIVE
EDR000413,2026-03-03 19:21:18,D0045,U0170,Unusual Network,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000918,2026-03-09 15:17:19,D0156,U0265,PUP Detected,sccm_client.exe,medium,Open,FALSE_POSITIVE
EDR000314,2026-03-08 10:59:43,D0007,U0125,PUP Detected,python.exe,LOW,Closed,FALSE_POSITIVE
EDR001480,2026-03-11 14:57:00,D0092,U0086,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001754,2026-03-08 10:24:36,D0079,U0014,Credential Access,mimikatz.exe,Critical,Closed,TRUE_POSITIVE
EDR001158,2026-03-06 09:33:12,D0053,U0313,PUP Detected,chrome.exe,High,Open,FALSE_POSITIVE
EDR000699,2026-03-13 08:17:30,D0073,U0107,Suspicious Process,chrome.exe,low,Open,FALSE_POSITIVE
EDR000874,2026-03-21T08:02:01Z,D0162,U0251,Suspicious Process,sccm_client.exe,medium,Open,FALSE_POSITIVE
EDR001646,2026-03-17 12:02:05,D0042,U0104,Malware Signature,cryptolock.exe,Low,In Progress,NEEDS_INVESTIGATION
EDR000436,2026-03-06T16:23:26Z,D0027,U0035,Unusual Network,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR000519,2026-03-16T09:34:03Z,D0058,U0020,Suspicious Process,teams.exe,low,Closed,FALSE_POSITIVE
EDR001235,2026-03-11 02:42:00,D0018,U0288,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000991,2026-03-14 13:46:30,D0083,U0153,Suspicious Process,outlook.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR000039,2026-03-16 17:05:04,D0074,U0083,Suspicious Process,sccm_client.exe,high,Open,FALSE_POSITIVE
EDR000171,2026-03-07 10:04:00,D0197,U0045,Suspicious Process,teams.exe,Medium,In Progress,FALSE_POSITIVE
EDR000827,2026-03-04 12:32:51,D0024,U0164,Suspicious Process,outlook.exe,Medium,In Progress,FALSE_POSITIVE
EDR001062,2026-03-19 10:13:44,D0130,U0211,Unusual Network,teams.exe,medium,In Progress,FALSE_POSITIVE
EDR000074,2026-03-03T16:21:41Z,D0087,U0243,Unusual Network,antivirus_update.exe,High,In Progress,FALSE_POSITIVE
EDR000364,2026-03-09 12:53:16,D0033,U0168,Suspicious Process,inventory_scan.exe,high,Closed,FALSE_POSITIVE
EDR001230,2026-03-11T02:27:00Z,D0111,U0157,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000004,2026-03-11 17:35:27,D0004,U0029,PUP Detected,sccm_client.exe,LOW,Open,
EDR001079,2026-03-04 08:37:11,D0080,U0022,Suspicious Process,outlook.exe,low,In Progress,
EDR000817,2026-03-14T19:37:52Z,D0160,U0265,Unusual Network,python.exe,low,Closed,FALSE_POSITIVE
EDR001107,2026-03-09T11:13:10Z,D0046,U0368,Suspicious Process,chrome.exe,HIGH,Closed,
EDR001541,2026-03-11 18:00:00,D0198,U0261,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000007,2026-03-17T13:03:10Z,D0194,U0142,Suspicious Process,python.exe,High,Closed,
EDR000986,2026-03-06T16:55:22Z,D0146,U0187,Suspicious Process,sccm_client.exe,Low,Closed,
EDR001516,2026-03-11 16:45:00,D0098,U0046,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000600,2026-03-07T17:50:48Z,D0143,U0210,Unusual Network,python.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000081,2026-03-11 14:22:53,D0127,U0279,PUP Detected,antivirus_update.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001586,2026-03-14 14:12:50,D0014,U0242,Credential Access,rundll32.exe,high,In Progress,NEEDS_INVESTIGATION
EDR001752,2026-03-10 12:14:39,D0081,U0217,Persistence Attempt,powershell_enc.exe,CRITICAL,Closed,
EDR000213,2026-03-17T15:47:29Z,D0187,U0089,Unusual Network,chrome.exe,Medium,Closed,FALSE_POSITIVE
EDR000075,2026-03-05 16:31:14,D0127,U0266,PUP Detected,python.exe,Medium,In Progress,FALSE_POSITIVE
EDR001002,2026-03-04 18:19:29,D0052,U0276,PUP Detected,python.exe,Medium,In Progress,FALSE_POSITIVE
EDR000204,2026-03-13T16:58:48Z,D0138,U0270,Suspicious Process,python.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001386,2026-03-11 10:15:00,D0168,U0328,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000036,2026-03-18 14:13:05,D0055,U0125,Suspicious Process,inventory_scan.exe,LOW,Open,
EDR000617,2026-03-04T15:14:30Z,D0019,U0027,PUP Detected,python.exe,Low,In Progress,
EDR000581,2026-03-18 08:47:26,D0155,U0053,Unusual Network,python.exe,MEDIUM,Open,
EDR001437,2026-03-11 12:48:00,D0053,U0080,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001851,2026-03-17 08:25:44,D9003,U0226,Ransomware Behaviour,inventory_scan.exe,low,Open,NEEDS_INVESTIGATION
EDR001796,2026-03-12 03:30:00,D0003,U0007,Credential Access,rundll32.exe,CRITICAL,In Progress,NEEDS_INVESTIGATION
EDR001704,2026-03-14T18:27:53Z,D0047,U0108,Credential Access,inventory_scan.exe,low,Open,NEEDS_INVESTIGATION
EDR001257,2026-03-11T03:48:00Z,D0142,U0255,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001443,2026-03-11 13:06:00,D0025,U0010,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000396,2026-03-12 08:33:27,D0067,U0181,Suspicious Process,outlook.exe,Medium,In Progress,FALSE_POSITIVE
EDR001836,2026-03-22T11:58:19Z,D9008,U0022,PowerShell Abuse,sccm_client.exe,high,Open,
EDR001532,2026-03-11 17:33:00,D0042,U0230,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000896,2026-03-09 09:35:25,D0036,U0074,Suspicious Process,sccm_client.exe,LOW,Open,FALSE_POSITIVE
EDR000080,2026-03-12 15:50:32,D0059,U0193,PUP Detected,python.exe,High,Closed,FALSE_POSITIVE
EDR000837,2026-03-16 13:40:59,D0146,U0112,Suspicious Process,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000216,2026-03-18 11:46:07,D0080,U0068,PUP Detected,chrome.exe,medium,Open,FALSE_POSITIVE
EDR000420,2026-03-21 19:49:49,D0186,U0006,Suspicious Process,sccm_client.exe,LOW,Open,FALSE_POSITIVE
EDR000242,2026-03-22 18:58:39,D0031,U0382,Unusual Network,teams.exe,high,In Progress,FALSE_POSITIVE
EDR001074,2026-03-20T18:29:52Z,D0018,U0376,Unusual Network,chrome.exe,low,Closed,FALSE_POSITIVE
EDR000640,2026-03-08 13:52:32,D0147,U0043,PUP Detected,antivirus_update.exe,Low,Open,FALSE_POSITIVE
EDR000460,2026-03-16 10:42:19,D0125,U0201,PUP Detected,python.exe,medium,Closed,
EDR001768,2026-03-18 10:41:15,D0129,U0135,PowerShell Abuse,powershell_enc.exe,critical,Closed,TRUE_POSITIVE
EDR000686,2026-03-02 11:29:44,D0044,U0120,Suspicious Process,python.exe,Low,Closed,FALSE_POSITIVE
EDR000480,2026-03-12 19:09:16,D0151,U0062,Suspicious Process,inventory_scan.exe,High,In Progress,FALSE_POSITIVE
EDR001055,2026-03-20 11:41:40,D0147,U0342,PUP Detected,chrome.exe,MEDIUM,Open,FALSE_POSITIVE
EDR001173,2026-03-20T17:28:41Z,D0039,U0298,PUP Detected,inventory_scan.exe,MEDIUM,Open,FALSE_POSITIVE
EDR001775,2026-03-10T13:01:55Z,D0051,U0290,Malware Signature,mimikatz.exe,Critical,Closed,TRUE_POSITIVE
EDR000234,2026-03-08T11:22:37Z,D0108,U0038,Suspicious Process,python.exe,MEDIUM,Open,FALSE_POSITIVE
EDR001354,2026-03-11 08:39:00,D0109,U0147,Suspicious Process,backup_agent.exe,High,Closed,
EDR000964,2026-03-21T14:39:31Z,D0063,U0110,PUP Detected,teams.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001733,2026-03-21 15:25:58,D0075,U0129,Credential Access,rundll32.exe,CRITICAL,Closed,TRUE_POSITIVE
EDR001769,2026-03-04 15:07:23,D0185,U0149,Malware Signature,powershell_enc.exe,Critical,Closed,TRUE_POSITIVE
EDR000970,2026-03-07 09:16:24,D0192,U0339,Suspicious Process,outlook.exe,HIGH,Open,FALSE_POSITIVE
EDR000619,2026-03-07 18:12:55,D0038,U0162,Suspicious Process,inventory_scan.exe,low,Closed,FALSE_POSITIVE
EDR000797,2026-03-22 08:01:33,D0174,U0349,Suspicious Process,inventory_scan.exe,high,Closed,
EDR001039,2026-03-20 10:20:03,D0133,U0349,Unusual Network,python.exe,LOW,Open,FALSE_POSITIVE
EDR000263,2026-03-19T17:00:42Z,D0011,U0300,Unusual Network,teams.exe,High,In Progress,FALSE_POSITIVE
EDR000658,2026-03-02 10:55:13,D0044,U0354,Suspicious Process,teams.exe,High,Closed,FALSE_POSITIVE
EDR000343,2026-03-11T08:25:03Z,D0176,U0099,PUP Detected,outlook.exe,high,Closed,FALSE_POSITIVE
EDR000103,2026-03-04T11:27:51Z,D0047,U0201,Suspicious Process,antivirus_update.exe,high,In Progress,FALSE_POSITIVE
EDR001289,2026-03-11 05:24:00,D0152,U0004,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000870,2026-03-08 13:22:48,D0010,U0096,PUP Detected,chrome.exe,High,In Progress,FALSE_POSITIVE
EDR000201,2026-03-06T09:15:43Z,D0043,U0298,Unusual Network,inventory_scan.exe,high,In Progress,FALSE_POSITIVE
EDR000707,2026-03-14 14:11:25,D0054,U0203,Suspicious Process,chrome.exe,Medium,Closed,FALSE_POSITIVE
EDR001181,2026-03-11 00:00:00,D0116,U0045,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001843,2026-03-10 14:31:15,D9007,U0007,Persistence Attempt,mimikatz.exe,CRITICAL,Closed,FALSE_POSITIVE
EDR001256,2026-03-11 03:45:00,D0051,U0262,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR001699,2026-03-19 08:27:33,D0119,U0199,Persistence Attempt,outlook.exe,medium,In Progress,NEEDS_INVESTIGATION
EDR000003,2026-03-02 13:50:29,D0003,U0328,Unusual Network,antivirus_update.exe,High,In Progress,FALSE_POSITIVE
EDR000988,2026-03-19 17:51:45,D0107,U0363,Suspicious Process,inventory_scan.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001295,2026-03-11 05:42:00,D0114,U0334,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000122,2026-03-14 13:07:16,D0046,U0114,PUP Detected,python.exe,low,Closed,FALSE_POSITIVE
EDR000821,2026-03-06 12:09:12,D0169,U0252,Unusual Network,antivirus_update.exe,MEDIUM,Open,FALSE_POSITIVE
EDR000188,2026-03-03 09:45:37,D0101,U0331,Unusual Network,chrome.exe,low,In Progress,FALSE_POSITIVE
EDR001661,2026-03-04 16:41:40,D0192,U0265,Credential Access,cryptolock.exe,CRITICAL,Closed,FALSE_POSITIVE
EDR000455,2026-03-14 09:42:19,D0167,U0173,Unusual Network,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000703,2026-03-06T08:14:52Z,D0040,U0319,Unusual Network,sccm_client.exe,High,Open,FALSE_POSITIVE
EDR000909,2026-03-14 12:03:25,D0170,U0218,Suspicious Process,outlook.exe,high,Open,FALSE_POSITIVE
EDR000917,2026-03-03 16:47:41,D0107,U0342,PUP Detected,python.exe,HIGH,Open,FALSE_POSITIVE
EDR001122,2026-03-13 09:33:53,D0187,U0390,PUP Detected,outlook.exe,medium,In Progress,FALSE_POSITIVE
EDR001581,2026-03-20T18:01:50Z,D0115,U0136,Ransomware Behaviour,outlook.exe,Critical,Open,NEEDS_INVESTIGATION
EDR001156,2026-03-04 08:00:59,D0140,U0393,Unusual Network,inventory_scan.exe,high,In Progress,FALSE_POSITIVE
EDR000451,2026-03-13T13:37:09Z,D0046,U0100,PUP Detected,inventory_scan.exe,Medium,Closed,FALSE_POSITIVE
EDR000719,2026-03-11 18:00:39,D0060,U0071,PUP Detected,python.exe,High,Open,FALSE_POSITIVE
EDR000941,2026-03-22 10:03:04,D0068,U0245,Suspicious Process,python.exe,Low,Closed,FALSE_POSITIVE
EDR000673,2026-03-19 12:41:16,D0032,U0189,Unusual Network,teams.exe,medium,Open,FALSE_POSITIVE
EDR001270,2026-03-11T04:27:00Z,D0083,U0314,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000283,2026-03-21 19:01:28,D0048,U0214,PUP Detected,inventory_scan.exe,HIGH,Closed,FALSE_POSITIVE
EDR000538,2026-03-14 18:00:29,D0159,U0359,PUP Detected,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR001176,2026-03-11 15:56:44,D0004,U0084,Suspicious Process,chrome.exe,Low,Closed,FALSE_POSITIVE
EDR001254,2026-03-11 03:39:00,D0093,U0318,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000257,2026-03-08 14:16:59,D0158,U0051,Unusual Network,outlook.exe,low,Open,FALSE_POSITIVE
EDR001043,2026-03-14 17:46:52,D0129,U0097,Suspicious Process,antivirus_update.exe,High,Closed,FALSE_POSITIVE
EDR000318,2026-03-21 12:19:28,D0030,U0273,Suspicious Process,outlook.exe,high,Open,FALSE_POSITIVE
EDR000215,2026-03-14 12:20:43,D0136,U0393,Suspicious Process,antivirus_update.exe,MEDIUM,Open,FALSE_POSITIVE
EDR001034,2026-03-13T12:46:00Z,D0007,U0295,PUP Detected,teams.exe,low,In Progress,FALSE_POSITIVE
EDR000092,2026-03-06 11:00:46,D0068,U0139,PUP Detected,python.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR001154,2026-03-06 08:10:26,D0107,U0040,Unusual Network,antivirus_update.exe,HIGH,Closed,FALSE_POSITIVE
EDR001427,2026-03-11 12:18:00,D0018,U0279,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000811,2026-03-09 19:37:43,D0163,U0222,Unusual Network,sccm_client.exe,low,In Progress,FALSE_POSITIVE
EDR001714,2026-03-17 12:52:53,D0006,U0390,Suspicious Process,chrome.exe,Critical,Open,NEEDS_INVESTIGATION
EDR001131,2026-03-02 11:43:13,D0121,U0189,PUP Detected,teams.exe,high,Open,FALSE_POSITIVE
EDR000354,2026-03-21T14:37:03Z,D0116,U0075,Suspicious Process,outlook.exe,high,Open,FALSE_POSITIVE
EDR000648,2026-03-16T18:46:39Z,D0080,U0327,Unusual Network,outlook.exe,Medium,Open,FALSE_POSITIVE
EDR001089,2026-03-15T16:59:02Z,D0017,U0377,Unusual Network,teams.exe,Medium,Closed,FALSE_POSITIVE
EDR001137,2026-03-13 18:36:55,D0177,U0025,Suspicious Process,sccm_client.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR000333,2026-03-10 12:37:42,D0200,U0042,PUP Detected,chrome.exe,HIGH,In Progress,FALSE_POSITIVE
EDR001614,2026-03-10T08:01:51Z,D0178,U0220,Unusual Network,teams.exe,Critical,In Progress,NEEDS_INVESTIGATION
EDR000841,2026-03-08T16:30:00Z,D0152,U0206,Suspicious Process,antivirus_update.exe,Low,Open,FALSE_POSITIVE
EDR001093,2026-03-19 14:30:12,D0075,U0063,PUP Detected,antivirus_update.exe,Medium,Open,
EDR001125,2026-03-07T16:53:34Z,D0092,U0318,Unusual Network,sccm_client.exe,High,Closed,FALSE_POSITIVE
EDR000252,2026-03-03T19:44:25Z,D0097,U0025,Suspicious Process,sccm_client.exe,High,In Progress,FALSE_POSITIVE
EDR000145,2026-03-06 10:12:17,D0161,U0123,PUP Detected,inventory_scan.exe,low,Closed,FALSE_POSITIVE
EDR001762,2026-03-04 16:00:57,D0061,U0360,PowerShell Abuse,psexec.exe,CRITICAL,Closed,TRUE_POSITIVE
EDR000901,2026-03-11 09:42:40,D0119,U0262,Unusual Network,python.exe,HIGH,Closed,FALSE_POSITIVE
EDR000932,2026-03-13 12:17:15,D0146,U0150,Unusual Network,antivirus_update.exe,Low,Open,FALSE_POSITIVE
EDR000907,2026-03-09 12:06:00,D0042,U0323,PUP Detected,inventory_scan.exe,Medium,Open,FALSE_POSITIVE
EDR000545,2026-03-08 19:21:58,D0003,U0335,PUP Detected,chrome.exe,Low,In Progress,FALSE_POSITIVE
EDR001381,2026-03-11 10:00:00,D0024,U0346,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR000857,2026-03-20T09:25:23Z,D0024,U0265,PUP Detected,python.exe,Medium,Open,FALSE_POSITIVE
EDR001335,2026-03-11 07:42:00,D0115,U0353,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000630,2026-03-19 19:28:58,D0133,U0009,PUP Detected,chrome.exe,medium,Closed,FALSE_POSITIVE
EDR000198,2026-03-02 12:54:31,D0104,U0029,Unusual Network,chrome.exe,Medium,In Progress,FALSE_POSITIVE
EDR001049,2026-03-10T10:43:41Z,D0031,U0143,PUP Detected,antivirus_update.exe,LOW,In Progress,FALSE_POSITIVE
EDR000474,2026-03-09 12:10:40,D0165,U0013,Unusual Network,antivirus_update.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR000789,2026-03-06 16:50:31,D0182,U0131,Suspicious Process,sccm_client.exe,HIGH,In Progress,FALSE_POSITIVE
EDR000009,2026-03-03 16:25:17,D0023,U0327,Unusual Network,antivirus_update.exe,High,Closed,FALSE_POSITIVE
EDR001086,2026-03-07 17:57:23,D0182,U0213,PUP Detected,sccm_client.exe,LOW,Open,FALSE_POSITIVE
EDR001571,2026-03-11 19:30:00,D0136,U0390,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000972,2026-03-07 14:00:19,D0166,U0367,Suspicious Process,antivirus_update.exe,high,In Progress,FALSE_POSITIVE
EDR001404,2026-03-11 11:09:00,D0036,U0071,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
EDR000130,2026-03-20 16:25:35,D0018,U0356,PUP Detected,inventory_scan.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR000670,2026-03-03 12:26:06,D0138,U0268,Unusual Network,outlook.exe,MEDIUM,In Progress,FALSE_POSITIVE
EDR000563,2026-03-22 13:30:16,D0182,U0242,Suspicious Process,inventory_scan.exe,High,In Progress,FALSE_POSITIVE
EDR001095,2026-03-21 16:00:57,D0190,U0051,Suspicious Process,antivirus_update.exe,high,In Progress,FALSE_POSITIVE
EDR001812,2026-03-12 04:18:00,D0003,U0007,Persistence Attempt,psexec.exe,high,Open,TRUE_POSITIVE
EDR001520,2026-03-11T16:57:00Z,D0009,U0377,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000192,2026-03-05 10:06:53,D0117,U0037,PUP Detected,python.exe,Low,Open,FALSE_POSITIVE
EDR001596,2026-03-22 10:05:25,D0167,U0369,Persistence Attempt,antivirus_update.exe,high,In Progress,NEEDS_INVESTIGATION
EDR001736,2026-03-03 19:31:02,D0051,U0199,PowerShell Abuse,mimikatz.exe,critical,Closed,TRUE_POSITIVE
EDR001285,2026-03-11 05:12:00,D0002,U0107,Suspicious Process,backup_agent.exe,High,Closed,FALSE_POSITIVE
EDR000336,2026-03-15T13:17:21Z,D0073,U0172,Suspicious Process,inventory_scan.exe,LOW,In Progress,FALSE_POSITIVE
EDR001707,2026-03-10T17:23:16Z,D0152,U0096,Credential Access,sccm_client.exe,CRITICAL,Open,NEEDS_INVESTIGATION
EDR000518,2026-03-09 16:43:35,D0082,U0364,PUP Detected,outlook.exe,medium,Closed,FALSE_POSITIVE
EDR001112,2026-03-08T19:37:16Z,D0068,U0120,Suspicious Process,outlook.exe,LOW,Closed,FALSE_POSITIVE
EDR000877,2026-03-07 17:53:05,D0071,U0218,Unusual Network,inventory_scan.exe,High,Open,FALSE_POSITIVE
EDR001163,2026-03-17T17:00:47Z,D0043,U0207,Suspicious Process,outlook.exe,MEDIUM,Closed,FALSE_POSITIVE
EDR001472,2026-03-11 14:33:00,D0093,U0330,Suspicious Process,backup_agent.exe,high,Closed,FALSE_POSITIVE
EDR001702,2026-03-22 11:07:42,D0197,U0205,Credential Access,python.exe,critical,Open,NEEDS_INVESTIGATION
EDR001050,2026-03-09 19:50:02,D0060,U0184,PUP Detected,sccm_client.exe,Medium,Open,FALSE_POSITIVE
EDR000052,2026-03-08T17:42:31Z,D0018,U0081,Suspicious Process,chrome.exe,Medium,In Progress,FALSE_POSITIVE
EDR000570,2026-03-14 18:35:37,D0143,U0297,Suspicious Process,antivirus_update.exe,High,Open,FALSE_POSITIVE
EDR001488,2026-03-11T15:21:00Z,D0167,U0116,Suspicious Process,backup_agent.exe,HIGH,Closed,FALSE_POSITIVE
